			O1				O2				O3			
226	2	15	1136.66	878.52	1133.91	871.04	1136.19	878.76	1133.88	871.53	1135.55	878.87	1132.11	870.89
227	2	15	1131.67	880.24	1129.13	872.55	1131.80	880.07	1129.22	873.00	1131.90	880.16	1128.93	872.30
228	2	15	1127.89	881.61	1124.44	874.19	1127.81	881.57	1125.01	874.43	1128.02	881.83	1124.32	874.12
229	2	15	1124.10	883.67	1120.22	876.68	1125.24	883.01	1120.60	876.91	1123.65	884.17	1119.92	876.44
230	2	15	1120.25	885.76	1116.01	879.31	1120.49	886.35	1116.30	879.58	1119.75	886.01	1115.50	879.09
231	2	15	1116.94	888.12	1112.06	882.42	1116.28	888.70	1112.52	882.58	1115.80	888.48	1111.50	881.56
232	2	15	1110.43	891.54	1107.80	885.15	1111.22	891.35	1107.98	884.84	1110.98	891.49	1106.93	884.13
233	2	15	1107.02	893.72	1103.42	887.67	1106.66	893.77	1103.45	887.09	1106.50	893.92	1102.65	886.28
234	2	15	1102.51	896.06	1100.60	888.49	1102.39	895.80	1099.83	888.44	1101.69	896.29	1098.46	888.16
235	2	15	1098.47	897.22	1097.14	888.82	1098.54	897.24	1096.81	888.92	1097.24	897.72	1094.58	889.64
236	2	15	1095.26	898.02	1092.36	890.32	1095.10	898.10	1092.20	890.58	1092.52	899.18	1089.91	891.26
237	2	15	1090.55	899.46	1087.82	892.14	1090.28	899.60	1087.60	892.65	1087.80	900.60	1085.27	892.97
238	2	16	1386.61	392.18	1374.75	399.02	1386.72	392.25	1375.01	399.71	1387.97	392.21	1374.86	399.48
239	2	16	1389.38	397.11	1377.24	403.57	1389.57	396.44	1377.67	404.02	1390.37	396.87	1377.19	403.81
240	2	16	1391.45	401.42	1379.72	407.86	1392.39	400.92	1380.16	408.24	1392.19	400.56	1379.74	407.97
241	2	16	1393.09	404.33	1382.51	412.08	1394.42	404.34	1383.11	412.34	1394.58	404.22	1382.54	412.46
242	2	16	1395.77	408.12	1385.66	415.88	1397.59	409.40	1386.16	416.40	1397.34	407.86	1385.27	416.57
243	2	16	1399.13	412.54	1387.79	419.26	1399.42	412.72	1387.58	419.00	1400.71	412.82	1388.02	420.59
244	2	16	1402.02	417.31	1389.90	423.76	1401.84	416.15	1389.51	423.51	1403.47	418.27	1390.68	424.90
245	2	16	1404.37	422.49	1392.55	428.19	1404.79	421.34	1392.14	427.80	1405.45	423.05	1393.07	428.99
246	2	16	1406.04	426.84	1394.29	431.70	1407.09	426.82	1394.36	432.40	1407.29	427.59	1395.39	433.18
247	2	16	1407.49	429.61	1396.48	436.17	1408.58	430.44	1396.74	436.70	1408.99	431.55	1397.49	437.18
248	2	16	1409.53	432.88	1399.29	440.35	1410.53	434.13	1399.31	440.97	1410.78	435.05	1399.54	441.14
249	2	16	1413.18	438.35	1401.38	444.22	1413.55	438.75	1401.65	445.45	1412.92	438.48	1401.74	445.30
250	2	16	1415.14	441.71	1403.44	448.69	1415.87	442.28	1403.93	449.86	1415.50	442.04	1404.17	449.68
251	2	16	1417.30	445.28	1406.32	452.82	1418.01	445.19	1406.73	454.03	1418.53	445.77	1406.92	454.20
252	2	16	1419.88	448.86	1409.02	457.01	1421.48	449.91	1409.77	458.02	1421.45	449.33	1409.76	458.38
253	2	16	1422.38	451.88	1412.37	460.77	1423.76	453.03	1412.61	461.89	1424.55	453.01	1412.94	462.54
254	2	16	1425.90	456.66	1415.95	464.42	1426.83	457.18	1415.90	465.70	1427.14	456.10	1415.70	465.84
255	2	16	1428.21	460.30	1419.23	467.93	1429.00	460.08	1419.29	469.42	1430.58	460.26	1419.39	469.95
256	2	16	1431.09	464.01	1422.59	471.59	1432.89	465.22	1423.01	472.71	1433.49	463.88	1422.55	473.31
257	2	16	1434.52	467.85	1426.08	475.46	1435.31	468.82	1426.10	476.61	1436.87	468.22	1426.32	477.28
258	2	16	1438.24	472.11	1429.37	479.19	1438.39	472.57	1429.71	480.22	1439.78	471.95	1429.54	480.69
259	2	17	1033.92	924.44	1029.45	917.02	1033.78	923.32	1029.41	917.48	1033.16	924.80	1029.09	917.24
260	2	17	1029.80	926.67	1025.72	920.31	1029.38	926.29	1025.72	920.07	1028.83	927.05	1024.65	919.81
261	2	17	1025.67	928.93	1022.11	922.07	1025.50	928.82	1021.18	922.11	1025.60	929.28	1020.45	922.44
262	2	17	1023.27	930.80	1018.10	924.81	1022.44	931.14	1017.61	925.65	1022.45	932.01	1016.55	925.69
263	2	17	1018.58	934.52	1014.03	927.73	1017.60	934.54	1013.52	928.60	1018.71	935.42	1012.99	929.10
264	2	17	1015.63	936.75	1010.18	930.97	1014.70	937.01	1009.55	931.46	1014.82	938.94	1009.07	932.39
265	2	17	1012.22	940.05	1006.62	934.54	1011.26	940.25	1006.16	935.11	1011.87	941.64	1005.71	935.67
266	2	17	1008.26	943.78	1003.09	937.92	1007.05	943.68	1002.71	938.84	1007.78	945.52	1002.25	939.36
267	2	17	1004.36	947.62	999.05	940.90	1003.15	947.43	998.68	941.85	1003.30	948.93	998.67	942.30
268	2	17	1000.35	950.73	995.40	944.29	999.90	950.36	994.77	944.85	998.74	951.79	994.58	945.07
269	2	17	995.44	953.44	991.52	947.46	994.89	954.34	991.01	948.22	994.64	954.20	990.67	947.52
270	2	17	990.95	956.49	987.29	950.17	989.53	956.57	986.98	950.20	989.60	956.87	986.35	950.00
271	2	17	985.67	958.53	983.25	952.16	985.75	957.98	983.40	951.83	985.16	958.39	982.80	951.66
272	2	17	981.75	959.91	980.06	953.42	981.04	959.58	979.07	953.13	981.53	959.50	979.57	952.67
273	2	18	920.86	992.33	917.08	986.41	921.09	992.20	916.96	986.02	921.36	991.61	917.18	985.49
274	2	18	917.75	993.88	914.60	987.95	917.15	994.27	913.96	987.98	917.71	994.08	913.83	987.47
275	2	18	912.88	996.41	910.36	989.41	913.36	996.06	910.77	989.19	913.00	996.69	909.44	989.88
276	2	18	909.61	997.76	905.84	991.46	909.67	997.67	906.14	991.31	908.46	998.84	905.26	992.04
277	2	18	904.18	1000.57	901.38	993.83	905.41	1000.09	902.14	993.16	904.76	1000.48	901.86	993.57
278	2	18	900.41	1002.66	896.87	995.91	900.55	1002.49	897.47	994.93	900.20	1002.41	897.53	995.14
279	2	18	895.79	1004.17	893.28	997.50	895.98	1004.26	892.91	997.11	896.16	1004.03	893.57	996.35
280	2	18	891.64	1005.54	890.37	998.29	891.55	1005.89	889.55	998.13	891.26	1005.77	888.87	997.65
281	2	18	887.78	1006.78	885.41	998.87	887.01	1007.33	884.80	998.99	886.90	1007.00	884.90	998.64
282	2	18	882.16	1007.49	880.55	1000.23	882.05	1008.43	880.46	1000.10	882.06	1007.99	880.54	999.56
283	2	18	877.80	1008.45	877.12	1000.76	877.35	1009.01	876.37	1000.86	877.31	1008.71	876.18	1000.27
284	2	18	873.65	1009.09	872.08	1001.47	872.66	1009.37	871.91	1001.40	872.68	1009.26	871.83	1000.77
285	2	18	868.18	1009.68	867.69	1002.11	868.15	1009.78	867.38	1001.86	868.52	1009.65	867.87	1001.10
