			O1				O2				O3			
520	2	7	476.38	891.11	470.99	894.00	476.29	891.24	471.15	894.12	476.67	891.59	470.93	894.76
521	2	7	474.17	886.87	468.93	889.44	474.28	887.46	468.70	889.88	475.77	889.44	468.22	890.70
522	2	7	472.44	882.65	467.02	884.78	472.74	882.86	466.91	885.73	474.08	882.89	466.48	886.12
523	2	7	469.73	878.96	465.49	881.14	470.34	878.20	464.03	881.70	471.67	877.54	464.29	881.78
524	2	7	468.65	874.93	463.13	876.64	468.49	874.34	461.66	877.23	469.85	874.11	461.22	877.97
525	2	7	467.25	870.23	461.31	872.06	467.52	871.61	460.48	872.50	469.33	873.06	460.13	873.22
526	2	7	465.86	865.63	460.28	867.15	466.93	865.12	458.98	867.75	467.27	865.95	458.92	868.54
527	2	7	464.56	860.70	458.95	862.30	464.93	861.11	457.91	862.97	466.93	863.20	457.53	863.94
528	2	7	463.27	856.41	458.01	857.41	463.96	857.69	457.12	858.07	465.42	856.99	456.69	859.12
529	2	7	462.91	851.91	457.36	852.49	463.49	852.70	456.87	853.04	464.03	852.68	456.33	854.16
530	2	7	461.94	846.49	456.11	847.71	462.76	846.61	456.00	850.21	463.27	847.22	455.68	849.26
531	2	8	885.21	592.94	881.59	588.19	884.46	593.57	880.56	588.85	884.10	593.52	879.89	589.39
532	2	8	879.58	597.71	876.94	589.99	878.43	597.97	876.07	591.20	878.50	598.13	875.70	591.75
533	2	8	875.07	598.61	873.15	592.32	875.19	599.09	872.98	592.73	874.24	599.39	873.06	593.10
534	2	8	870.00	599.47	869.24	593.27	868.94	599.90	867.99	593.18	870.00	599.84	870.59	593.29
535	2	8	865.73	599.86	865.23	593.55	865.28	599.90	865.10	593.54	866.32	599.93	865.68	593.32
536	2	8	861.59	600.18	860.29	594.14	861.83	600.47	860.17	594.23	862.57	600.42	860.77	594.12
537	2	8	855.68	600.97	855.39	594.88	855.59	601.93	855.30	595.32	856.95	600.70	855.95	594.99
538	2	8	850.63	601.38	850.44	594.44	851.50	601.95	850.40	595.12	850.89	601.25	851.11	594.58
539	2	8	847.83	601.54	845.68	595.72	846.06	602.35	845.58	596.49	847.23	601.04	846.19	595.16
540	2	8	844.42	602.86	841.00	597.45	843.79	602.78	840.96	598.10	844.54	601.65	841.55	596.62
541	2	8	840.10	605.56	836.67	600.00	839.94	605.55	836.54	600.41	841.26	603.15	837.16	598.70
542	2	8	835.87	608.26	832.51	602.73	835.37	608.66	832.58	603.28	836.70	606.60	833.11	601.55
543	2	8	832.60	610.15	828.21	605.23	832.18	610.27	828.11	605.48	831.99	610.07	829.06	604.30
544	2	8	826.96	613.60	824.08	607.88	827.42	613.91	824.08	608.39	828.30	612.56	825.18	607.19
545	2	8	823.21	615.65	819.92	610.64	822.93	616.19	820.13	611.23	825.22	614.16	821.18	609.83
546	2	8	819.40	618.54	815.64	613.12	819.03	618.11	815.59	613.27	820.42	617.94	817.04	612.48
547	2	8	815.96	622.09	811.57	616.07	814.67	622.11	811.43	616.02	816.42	620.94	812.52	614.49
548	2	8	812.09	624.43	807.56	619.06	812.14	623.34	807.38	618.87	812.75	621.94	808.23	617.04
549	2	8	806.70	628.64	803.58	621.96	806.98	627.70	803.66	622.08	809.46	625.49	805.21	620.93
550	2	8	803.34	630.53	799.40	624.66	802.80	630.40	799.62	624.89	804.54	628.99	800.78	623.16
551	2	8	797.26	633.49	794.87	626.67	797.06	632.81	794.97	626.88	800.41	631.66	796.46	625.57
552	2	9	938.85	799.89	932.23	790.39	938.17	797.77	931.02	788.53	940.99	797.44	931.25	786.76
553	2	9	937.14	801.07	931.36	790.90	935.88	799.58	928.63	790.31	936.75	800.80	927.39	789.75
554	2	9	933.13	804.19	927.09	793.43	931.10	803.53	924.76	792.66	932.49	803.60	924.94	791.49
555	2	9	929.59	806.74	923.35	794.67	929.44	804.51	920.74	795.55	929.60	805.51	920.90	793.35
556	2	9	927.55	808.10	918.97	796.98	923.80	809.52	916.65	798.48	926.15	808.04	916.72	795.95
557	2	9	923.73	810.81	914.86	799.92	920.30	811.83	912.86	801.58	922.72	810.81	913.31	799.54
558	2	9	917.40	815.07	910.88	802.92	916.51	814.37	910.20	803.08	915.39	815.54	910.24	802.13
559	2	9	913.89	817.19	906.68	805.52	913.49	816.45	905.80	805.34	911.57	817.43	906.38	804.31
560	2	9	909.59	819.46	902.50	808.35	908.60	819.61	902.32	808.17	908.92	819.09	902.54	806.49
561	2	9	904.32	821.99	898.40	811.12	903.93	822.49	897.80	810.23	904.75	821.44	898.06	808.72
562	2	9	899.58	824.25	894.31	813.03	899.55	823.84	894.39	812.41	900.08	823.55	894.48	810.45
563	2	9	894.21	826.33	890.57	814.55	893.49	826.42	889.70	814.18	896.27	825.66	890.49	812.46
564	2	9	890.92	827.75	886.28	815.74	889.74	827.44	886.31	815.12	889.39	827.43	885.78	814.03
565	2	9	887.43	829.68	881.53	817.09	887.16	828.88	882.52	816.18	885.72	828.96	881.24	815.96
566	2	9	883.17	831.12	877.29	819.74	884.11	830.55	877.72	817.49	882.54	830.03	877.59	817.61
567	2	9	877.30	833.18	872.72	821.88	880.23	831.48	873.70	820.49	879.84	831.07	873.04	819.45
568	2	9	873.94	835.04	868.08	823.79	875.96	834.22	869.64	823.41	874.78	833.73	868.55	821.57
569	2	9	868.70	838.02	863.81	826.22	870.48	837.55	865.04	825.03	869.65	836.50	864.11	823.74
570	2	9	863.37	839.26	860.57	827.73	863.53	838.62	860.32	826.29	864.38	838.56	860.38	825.13
571	2	9	860.26	840.24	857.14	828.24	861.57	839.09	857.52	827.23	860.90	839.43	857.00	825.90
572	2	9	857.25	841.51	852.35	829.62	859.96	840.22	852.81	828.31	857.54	840.84	852.25	827.39
573	2	9	852.66	843.62	847.72	831.56	854.32	842.70	848.38	830.60	852.62	842.64	847.77	829.42
574	2	9	849.56	844.79	843.52	834.05	849.40	844.25	844.34	833.42	848.64	844.31	843.33	831.63
575	2	9	842.80	847.99	838.77	835.44	843.55	847.71	839.94	834.56	844.99	846.39	838.87	833.76
576	2	9	839.72	849.52	834.11	837.30	841.69	848.32	835.21	835.74	841.04	847.79	834.37	835.94
577	2	10	707.78	904.37	712.67	911.62	708.98	903.67	712.34	912.01	707.83	903.89	712.57	911.66
578	2	10	711.53	902.38	714.03	911.12	710.71	902.99	713.28	911.82	709.19	902.84	713.47	911.28
579	2	10	714.84	900.80	718.05	911.03	714.65	900.50	717.75	911.15	712.80	900.69	718.19	909.92
580	2	10	716.92	898.86	722.99	910.60	717.83	898.81	722.69	910.43	719.19	897.68	722.17	908.10
581	2	10	726.68	896.70	727.26	908.16	726.21	896.39	727.20	908.42	725.24	896.31	726.90	906.54
582	2	10	731.25	896.70	731.67	907.91	732.01	896.56	732.14	907.74	730.27	895.65	730.31	906.07
583	2	10	736.84	896.99	736.21	907.92	735.28	897.01	734.12	907.76	734.95	895.80	735.27	906.20
584	2	10	740.38	897.45	741.21	907.47	736.57	896.98	739.02	907.72	739.14	895.78	740.24	905.82
585	2	10	742.76	897.01	746.13	907.26	740.80	895.88	743.93	907.02	742.74	895.08	745.10	904.78
586	2	10	748.70	895.69	750.48	904.81	745.10	894.07	748.62	905.57	747.59	893.29	750.01	903.93
587	2	10	752.52	895.45	755.31	903.31	750.64	893.49	753.30	903.94	751.19	892.80	754.65	902.22
588	2	10	757.48	893.95	760.00	901.66	754.09	893.03	757.97	902.10	757.54	891.32	759.38	900.59
589	2	10	761.01	892.62	764.34	899.42	759.12	890.79	762.73	900.80	760.91	890.43	764.13	899.31
590	2	10	765.31	890.47	769.16	897.88	762.44	889.44	767.26	898.77	765.29	887.82	768.88	897.91
591	2	10	769.40	887.88	773.49	895.62	766.85	887.32	771.95	896.87	769.27	886.30	773.33	895.89
592	2	10	772.90	885.64	777.92	893.18	770.45	884.92	776.43	894.58	772.50	884.73	777.52	893.20
593	2	10	777.51	882.94	782.14	890.64	774.41	882.51	780.74	891.99	775.61	882.30	781.94	891.00
594	2	10	780.91	880.52	786.27	887.84	779.35	879.04	784.70	888.97	780.20	878.80	786.33	888.60
595	2	10	785.51	877.13	790.91	885.95	783.76	877.17	789.13	886.85	783.58	876.59	790.26	885.78
596	2	10	788.43	875.41	794.81	882.92	786.95	875.54	793.11	883.82	788.46	873.59	794.27	882.79
597	2	10	791.83	872.55	798.55	879.63	789.51	873.53	797.14	880.90	791.33	871.61	797.77	879.41
598	2	10	796.12	868.98	802.41	876.38	793.95	869.94	800.88	877.67	795.46	868.45	801.69	876.36
599	2	10	798.43	866.17	805.50	872.50	796.33	867.53	804.95	874.72	796.90	866.88	805.44	873.25
600	3	1	844.38	218.39	845.16	225.55	843.39	218.60	843.64	224.94	843.28	217.00	845.68	225.48
601	3	1	840.06	218.64	841.91	226.56	839.84	218.71	841.23	225.35	840.12	217.34	842.39	226.59
602	3	1	834.57	219.46	837.20	228.41	835.38	219.45	838.58	226.71	833.89	218.11	837.66	228.29
603	3	1	830.25	221.25	832.24	229.33	831.54	220.55	833.92	228.43	829.29	220.58	832.73	229.12
604	3	1	826.62	222.37	827.29	229.66	828.19	222.20	829.12	229.59	827.20	221.85	827.81	229.48
605	3	1	822.28	222.81	822.40	230.19	823.33	223.59	824.28	230.39	822.30	222.12	822.82	229.33
606	3	1	817.22	223.08	817.29	230.13	818.98	223.79	819.25	230.10	817.91	222.32	817.86	229.94
607	3	1	812.21	223.14	812.38	230.13	814.07	224.50	814.34	230.64	811.31	222.08	812.87	230.18
608	3	1	805.65	223.90	808.00	231.02	809.11	224.72	809.35	230.93	806.26	223.06	807.97	230.67
609	3	1	800.27	225.69	803.46	233.13	802.44	225.50	804.66	232.17	799.57	224.63	803.40	232.61
610	3	1	795.55	228.34	799.79	234.73	795.65	228.67	800.67	234.30	795.27	227.59	799.27	234.43
611	3	1	793.28	229.90	798.67	235.76	792.73	230.84	797.55	236.85	793.15	229.01	798.47	234.96
612	3	1	790.63	231.52	795.15	239.21	792.01	231.23	793.74	239.21	791.92	230.34	794.93	238.34
613	3	1	789.42	232.28	790.74	241.32	788.04	233.40	788.95	240.46	788.43	231.69	790.29	239.89
614	3	1	786.22	234.27	785.79	241.44	784.29	234.27	784.02	241.49	784.46	233.43	785.36	240.70
615	3	1	781.62	233.92	780.78	241.29	780.37	233.76	779.06	240.99	781.20	233.46	780.39	240.94
616	3	1	776.67	233.22	775.94	240.71	775.81	233.45	774.12	240.35	776.44	232.81	775.43	240.26
617	3	1	770.76	232.35	770.84	239.94	769.22	232.61	769.26	239.38	771.67	232.40	770.50	239.48
618	3	1	764.62	232.59	765.95	240.36	762.71	232.78	764.38	240.20	764.22	231.69	765.64	240.23
619	3	1	757.91	234.26	761.00	241.19	755.72	234.51	759.57	240.80	756.79	232.84	760.80	241.12
620	3	1	752.52	236.48	756.96	244.01	750.39	237.36	756.96	243.76	751.46	236.42	756.43	243.24
621	3	1	749.39	237.99	752.12	244.78	749.42	238.12	752.43	245.17	748.87	238.18	751.82	245.10
622	3	1	743.17	242.96	748.02	247.46	744.10	242.68	748.18	247.21	742.33	241.52	748.03	247.26
623	3	1	739.82	246.54	744.90	251.26	740.56	246.15	744.46	250.61	738.51	245.75	745.08	251.27
624	3	1	736.42	249.59	741.53	254.92	736.57	249.28	740.79	254.02	736.05	249.12	742.17	255.30
625	3	1	732.67	253.74	738.18	258.66	732.81	253.20	737.17	257.31	733.08	252.13	738.30	258.49
626	3	1	730.06	256.27	734.34	261.98	729.69	256.42	733.64	260.95	729.68	255.18	734.50	261.63
627	3	1	727.23	258.40	730.20	264.59	726.85	258.26	729.76	263.98	727.71	257.05	730.18	263.94
628	3	1	725.05	259.78	725.61	266.50	724.24	259.23	725.38	266.37	725.63	258.14	725.69	265.95
629	3	1	722.38	260.91	720.56	266.78	722.15	260.40	720.50	267.08	722.36	259.39	720.74	266.59
630	3	1	718.09	260.06	715.88	265.20	718.23	260.12	715.76	265.57	719.60	259.70	716.02	265.55
631	3	1	713.10	257.06	711.72	262.46	713.37	257.67	711.85	262.51	712.94	256.06	711.87	262.83
632	3	1	705.24	256.40	706.95	262.79	705.87	256.71	707.01	262.20	705.59	255.46	707.13	262.38
633	3	1	700.47	257.34	702.27	264.32	700.89	257.58	702.33	263.97	699.84	257.09	702.55	264.25
634	3	1	695.45	258.62	697.28	265.03	696.58	259.29	697.42	264.47	696.27	258.87	697.82	265.48
635	3	1	688.56	261.21	693.07	267.49	689.99	260.18	693.17	266.94	688.74	260.45	693.07	266.79
636	3	1	684.21	264.38	689.05	270.57	684.65	263.95	689.15	269.92	684.02	264.12	689.51	270.33
637	3	1	679.50	269.24	685.46	274.02	680.99	267.68	685.37	273.07	680.14	267.48	685.66	273.49
638	3	1	676.50	273.44	681.74	277.29	676.51	272.93	681.75	276.54	676.05	273.58	682.44	277.21
639	3	1	674.31	278.20	679.62	280.59	674.03	277.81	679.10	280.79	674.91	276.71	680.45	280.05
640	3	1	672.22	280.77	677.16	284.95	671.99	280.40	676.50	284.96	672.80	278.95	678.00	284.32
641	3	1	671.83	281.36	673.25	287.68	671.40	280.89	672.59	287.91	671.21	280.58	674.38	287.69
642	3	1	668.31	283.26	668.27	288.02	667.79	283.30	667.64	288.07	669.25	281.48	669.42	288.08
643	3	1	663.68	282.93	663.25	288.08	663.70	283.06	662.71	287.55	665.11	282.22	664.58	289.09
644	3	1	658.92	282.60	658.24	287.21	658.30	283.10	657.73	287.25	659.94	281.08	659.60	288.75
645	3	1	653.45	281.89	653.36	286.41	652.81	282.11	652.73	286.95	656.73	280.75	654.77	288.17
646	3	1	647.24	281.89	648.41	286.15	646.65	281.91	647.87	286.46	648.62	280.13	649.94	287.34
647	3	2	594.03	846.16	590.69	854.91	593.24	845.35	589.96	855.50	594.01	844.54	590.46	854.86
648	3	2	589.18	844.17	586.61	853.93	589.84	843.93	585.76	854.20	589.66	842.63	585.69	853.54
649	3	2	586.96	843.60	582.09	852.33	585.22	842.04	581.03	852.56	586.22	841.33	583.08	852.03
650	3	2	582.20	841.02	577.65	849.79	581.05	840.41	576.66	849.83	582.76	839.87	578.44	850.26
651	3	2	576.44	838.75	573.18	847.82	575.10	838.54	572.52	848.36	577.55	838.55	573.78	848.56
652	3	2	571.72	837.01	568.45	846.08	571.49	837.24	567.80	846.67	572.67	836.60	569.43	846.09
653	3	2	567.52	835.70	563.80	844.22	566.96	835.65	563.11	844.93	568.98	835.45	564.74	844.30
654	3	2	562.84	833.38	559.17	842.29	563.20	833.70	558.59	842.73	564.11	833.27	560.05	842.65
655	3	2	558.29	831.73	554.56	840.50	557.49	831.29	554.01	840.82	558.64	830.72	555.68	840.38
656	3	2	553.29	829.62	549.84	838.58	553.68	829.83	549.62	838.78	555.62	829.77	550.99	838.67
657	3	2	548.54	827.87	545.14	836.70	547.54	827.71	544.96	836.87	550.12	826.99	546.49	836.66
658	3	2	543.81	826.00	541.38	835.69	543.41	826.01	540.05	835.64	545.40	825.62	541.76	835.25
659	3	2	540.82	824.87	536.64	834.64	539.37	824.27	535.35	834.26	542.32	824.39	537.14	833.73
660	3	2	537.23	823.20	532.19	832.21	536.43	822.83	531.26	831.47	537.50	822.21	532.97	831.22
661	3	2	533.90	821.33	527.69	829.91	531.47	820.91	527.04	828.77	534.25	819.54	528.62	828.92
662	3	2	530.65	819.31	523.95	826.61	529.18	819.44	522.91	825.91	531.47	818.45	524.34	826.56
663	3	2	526.95	816.15	520.40	823.16	525.19	815.62	519.31	822.49	528.44	816.53	520.72	823.21
664	3	2	522.56	812.31	516.90	819.67	521.07	811.61	515.03	819.89	523.17	812.28	517.20	819.67
665	3	2	519.35	809.82	512.81	816.69	518.25	809.26	511.56	816.24	520.44	809.75	513.06	816.94
666	3	2	515.45	806.30	509.31	813.05	514.97	806.50	508.15	812.67	516.43	806.81	509.66	813.33
667	3	2	512.41	803.09	505.50	810.05	510.92	802.63	504.82	808.93	513.20	802.81	505.85	810.10
668	3	2	509.25	799.79	502.07	806.24	507.72	799.90	501.23	805.38	509.87	798.60	502.17	806.64
669	3	2	506.01	796.90	498.97	802.41	504.49	796.01	497.89	801.74	506.73	795.46	498.62	803.16
670	3	2	502.38	792.06	495.71	798.66	502.16	792.66	494.77	798.00	504.63	793.32	495.63	799.40
671	3	2	499.28	788.76	491.95	795.25	498.08	787.68	491.48	794.06	501.27	789.37	492.44	795.56
672	3	2	496.59	785.81	488.69	791.61	496.16	785.16	488.00	790.55	498.34	784.21	488.69	792.24
673	3	2	493.98	781.93	485.85	787.45	493.53	781.37	485.26	786.55	496.65	782.57	485.53	788.44
674	3	2	491.62	778.68	483.12	783.32	490.94	777.62	482.59	782.19	493.56	778.45	482.96	784.27
675	3	2	489.18	775.76	480.75	778.82	488.92	774.22	480.06	777.87	490.41	774.35	481.43	779.56
676	3	2	487.23	771.10	478.92	774.22	486.77	770.00	478.35	773.25	488.95	772.09	479.12	775.39
677	3	2	485.69	766.14	476.83	769.73	485.11	766.05	476.61	768.66	487.18	766.44	477.06	770.96
678	3	2	484.34	762.08	475.56	764.88	483.71	759.84	475.16	763.87	485.44	761.80	475.41	766.23
679	3	2	482.26	756.16	474.52	759.94	481.95	755.84	474.49	758.87	484.00	758.56	474.29	761.55
680	3	2	479.31	750.17	472.28	755.53	477.80	749.64	471.48	755.17	480.06	749.76	472.31	757.22
681	3	2	475.53	745.77	468.92	751.76	475.55	746.71	468.48	751.17	477.36	746.29	468.86	753.65
682	3	2	472.17	741.90	465.59	748.14	471.34	740.65	464.95	747.63	474.53	742.44	465.62	749.87
683	3	2	469.79	738.60	461.88	744.77	468.92	737.44	461.26	744.28	471.57	738.80	462.63	745.94
684	3	2	466.38	734.84	459.14	740.68	465.34	734.14	458.51	740.09	468.81	735.13	459.43	742.10
685	3	2	462.81	730.58	455.99	736.73	461.47	730.07	455.14	736.41	465.47	731.55	456.32	738.20
686	3	2	459.04	726.70	452.88	732.88	458.03	726.63	451.99	732.58	460.72	727.07	453.23	734.40
687	3	2	454.68	722.70	449.10	729.46	453.39	722.31	448.12	729.47	457.07	723.44	449.85	730.77
688	3	2	451.00	719.59	445.09	726.37	451.22	720.28	444.68	725.87	452.53	720.10	445.92	727.75
689	3	2	447.99	716.69	441.62	722.86	446.82	716.30	441.35	722.19	448.74	716.64	442.27	724.36
690	3	2	443.53	712.67	437.86	719.70	443.33	712.69	437.76	718.81	445.82	713.66	438.59	720.98
691	3	3	844.38	377.34	843.59	384.75	844.23	377.37	842.66	383.96	845.18	377.52	844.15	385.29
692	3	3	839.76	376.78	838.72	383.61	839.53	376.56	838.86	382.83	841.27	376.57	839.26	384.56
693	3	3	834.21	376.67	834.32	383.31	834.71	376.05	834.85	382.97	835.00	375.78	834.35	383.81
694	3	3	829.19	376.70	829.25	383.32	830.19	376.04	829.92	383.01	829.23	375.53	829.38	384.03
695	3	3	825.21	376.52	824.29	383.13	825.32	375.98	824.88	382.77	825.00	375.47	824.37	383.75
696	3	3	819.80	375.77	819.30	382.54	820.74	375.72	819.99	382.03	819.36	375.22	819.54	382.84
697	3	3	814.64	375.47	814.31	382.22	815.23	375.40	815.00	381.50	815.40	374.91	814.52	382.90
698	3	3	809.46	375.15	809.27	382.21	809.80	375.41	810.06	381.92	810.26	374.70	810.11	382.44
699	3	3	804.05	375.17	804.28	382.21	804.99	375.39	805.06	381.67	804.67	374.30	805.17	382.88
700	3	3	799.59	375.35	799.76	382.24	800.07	375.62	800.55	382.10	800.48	374.43	800.22	382.79
701	3	3	794.83	375.57	794.85	382.37	795.81	375.64	795.61	382.20	795.07	374.78	795.24	382.56
702	3	3	789.77	376.05	791.92	382.87	790.02	376.07	791.64	382.66	789.45	375.62	791.35	383.30
703	3	3	784.91	377.45	787.30	384.78	784.21	378.04	787.22	384.91	783.87	376.94	786.55	384.82
704	3	3	780.45	379.55	784.64	386.12	780.97	379.63	784.53	386.31	779.34	379.14	783.92	386.19
705	3	3	777.73	380.96	780.29	388.59	777.75	381.02	780.07	388.49	776.50	380.88	779.67	388.69
706	3	3	773.82	382.76	775.33	389.31	772.78	383.27	775.21	389.51	773.14	382.18	774.86	389.82
707	3	3	768.75	384.60	770.48	390.15	769.73	384.33	770.41	390.48	769.07	383.54	770.07	391.08
708	3	3	765.59	385.31	765.65	391.25	764.67	385.24	765.46	391.12	764.69	384.77	765.11	391.32
709	3	3	760.35	385.03	760.61	391.57	760.51	385.31	760.51	391.74	758.65	384.71	760.19	391.96
710	3	3	754.24	385.40	755.73	392.24	754.30	385.53	755.46	391.85	753.02	384.94	755.29	392.49
711	3	3	747.39	388.82	751.06	394.04	747.62	388.32	751.18	394.25	746.68	388.70	751.89	394.59
712	3	3	743.89	392.30	748.22	395.99	743.96	392.27	748.95	396.17	743.91	391.48	749.53	396.30
713	3	3	741.38	394.85	747.00	398.20	741.12	395.19	745.95	399.43	740.74	394.69	747.20	399.49
714	3	3	739.16	397.81	744.83	402.60	738.01	398.33	742.66	403.18	738.63	397.54	744.05	403.36
715	3	3	736.98	400.08	741.51	406.31	734.77	400.82	739.16	406.73	736.48	398.98	740.14	406.36
716	3	3	734.41	401.56	737.25	408.94	732.89	401.69	735.16	409.70	732.41	401.21	736.08	409.18
717	3	3	731.57	403.16	732.42	410.05	729.46	403.46	730.16	410.08	730.20	402.45	731.32	410.66
718	3	3	726.47	404.02	727.48	410.60	723.74	404.32	725.20	410.57	725.25	403.26	726.39	411.15
719	3	3	720.58	404.86	722.54	411.37	718.72	405.73	720.45	411.77	719.06	404.74	721.62	412.37
720	3	3	714.50	406.76	717.99	413.41	712.49	408.19	715.76	413.56	712.93	406.69	716.98	414.01
721	3	3	709.52	409.92	713.47	415.53	707.79	411.53	711.70	416.52	708.52	409.63	713.01	416.78
722	3	3	706.07	412.78	709.23	418.30	705.44	413.50	707.84	419.49	705.48	412.00	708.76	418.82
723	3	3	703.01	415.19	704.65	420.25	701.56	415.57	702.92	420.65	701.79	414.42	704.24	420.99
724	3	3	697.54	416.85	699.80	421.10	695.04	417.33	698.23	422.00	696.02	416.21	699.45	421.56
725	3	3	691.51	420.94	695.94	424.28	690.70	422.26	695.20	425.93	689.79	422.15	696.18	425.14
726	3	3	688.26	427.37	693.77	428.61	688.02	427.69	693.84	429.09	687.58	426.92	694.12	429.02
727	3	4	943.32	748.53	949.02	752.99	942.20	748.50	948.89	752.98	942.07	748.62	948.77	752.88
728	3	4	940.52	751.88	945.99	757.05	939.70	752.26	945.87	756.92	939.91	751.20	946.49	757.29
729	3	4	937.13	754.99	942.48	760.56	937.70	754.67	942.68	760.74	936.47	755.22	942.92	760.72
730	3	4	932.81	760.21	939.62	764.51	932.13	760.02	939.09	764.20	932.76	758.68	939.67	764.43
731	3	4	930.32	763.60	935.78	767.50	930.22	762.97	936.23	768.28	929.77	761.50	936.08	767.78
732	3	4	927.94	766.48	932.91	771.65	927.52	765.82	932.85	771.93	925.68	766.20	932.92	771.61
733	3	4	923.50	770.87	929.62	775.31	922.96	769.69	929.23	775.32	922.64	769.08	929.73	775.24
734	3	4	920.08	773.86	926.21	778.72	920.17	772.94	925.64	778.86	919.81	771.94	926.27	778.74
735	3	4	917.29	776.42	922.93	782.44	916.03	776.73	922.49	782.70	914.85	776.31	922.72	782.29
736	3	4	912.34	780.00	919.51	786.06	912.91	779.25	918.71	785.84	912.05	779.58	919.09	785.67
737	3	4	909.97	783.48	916.14	789.71	909.07	784.27	915.03	789.30	908.88	783.34	915.50	789.04
738	3	4	907.49	786.55	911.87	792.37	906.35	787.32	911.92	793.22	906.48	785.85	911.86	792.37
739	3	4	903.92	789.24	908.02	795.33	903.51	789.94	908.54	796.79	904.19	788.39	908.82	796.28
740	3	4	900.99	791.49	903.80	798.26	902.79	790.22	904.22	798.65	902.44	789.32	904.07	797.49
741	3	4	896.58	792.90	899.05	799.71	897.55	791.67	899.41	799.67	895.06	791.51	899.35	798.79
742	3	4	891.45	794.30	894.36	801.37	891.91	793.86	894.48	800.90	890.91	793.32	894.74	800.75
743	3	4	886.56	796.69	889.78	803.25	885.72	796.78	890.22	803.22	886.51	795.09	890.30	802.82
744	3	4	881.91	799.00	885.30	805.44	882.09	798.46	885.62	805.20	881.64	797.77	885.60	804.59
745	3	4	876.54	802.41	881.10	808.17	877.06	801.92	881.34	807.58	877.23	800.91	881.63	807.61
746	3	4	872.44	805.69	877.28	811.41	872.86	805.19	877.48	810.77	873.05	803.65	877.84	810.82
747	3	4	868.45	808.87	873.85	815.07	868.59	808.11	873.92	814.35	868.20	807.64	873.79	813.76
748	3	4	864.61	812.30	869.81	817.97	864.89	810.91	869.76	817.10	865.25	810.44	870.11	817.18
749	3	4	859.93	816.41	866.47	821.61	859.91	815.72	866.28	820.49	861.28	814.60	866.86	820.58
750	3	4	857.05	819.34	863.91	825.92	856.40	819.46	863.53	824.76	857.26	817.61	864.71	824.84
751	3	4	853.58	822.83	860.23	829.24	854.15	822.87	860.06	828.18	855.27	819.80	861.06	828.20
752	3	4	850.78	826.53	856.19	832.36	851.45	826.14	856.43	831.69	850.59	824.95	857.30	831.38
753	3	4	847.13	830.18	852.47	835.60	847.18	830.15	852.70	834.93	847.85	828.96	853.37	834.36
754	3	4	843.24	834.60	849.07	839.30	844.37	834.02	849.28	838.57	844.08	833.34	850.04	838.12
755	3	4	840.54	838.31	845.72	843.08	840.84	837.31	845.70	842.05	841.33	836.24	846.84	841.92
756	3	4	837.14	841.11	842.92	847.16	837.34	841.40	842.25	845.84	837.85	840.19	843.97	845.87
757	3	4	833.19	845.02	839.67	850.94	833.83	844.53	839.15	849.71	832.87	844.30	840.79	849.74
758	3	4	830.17	848.71	835.48	853.67	830.16	848.14	835.78	853.26	830.18	846.70	837.19	853.09
759	3	4	826.57	852.83	832.08	857.22	826.24	852.76	832.63	857.13	826.69	851.24	833.87	856.78
760	3	4	823.76	858.31	830.08	860.75	823.13	858.21	830.06	861.57	823.81	856.39	830.99	860.80
761	3	4	821.77	862.85	828.31	865.37	821.20	863.17	827.83	865.97	820.95	863.07	828.59	865.09
762	3	4	820.43	867.15	827.13	869.20	819.62	867.95	826.08	870.01	819.52	866.50	827.00	869.81
763	3	4	818.21	871.36	825.87	874.02	817.86	873.01	824.25	874.63	817.37	871.35	825.40	873.98
764	3	4	816.52	876.25	823.90	878.62	816.39	876.63	823.95	879.58	815.49	876.26	824.60	878.34
765	3	4	815.22	880.46	822.54	883.43	815.26	878.73	821.35	883.85	813.66	879.59	822.94	883.02
766	3	4	812.90	884.17	820.93	888.11	812.14	883.97	819.49	888.37	812.54	882.94	820.62	887.42
767	3	4	810.98	887.54	818.65	892.55	809.38	888.27	816.72	892.48	809.68	888.29	818.57	891.91
768	3	4	807.39	893.92	816.47	897.11	807.21	892.88	814.30	896.94	807.60	891.73	815.90	895.93
769	3	4	806.30	897.63	813.73	901.12	804.66	898.18	811.41	901.03	805.82	895.29	813.41	900.27
770	3	4	804.75	903.64	811.49	904.94	803.33	904.36	810.00	905.17	802.79	902.92	811.21	904.54
771	3	4	803.70	907.54	810.95	909.92	802.57	908.75	809.36	910.12	802.11	907.75	810.55	909.43
772	3	4	802.32	912.48	809.49	914.61	801.89	912.37	807.54	914.71	801.38	911.13	809.44	914.25
773	3	4	801.09	916.46	806.88	918.87	799.76	917.88	806.06	919.46	800.01	916.33	807.39	918.85
774	3	4	799.69	923.04	805.70	923.71	798.51	923.92	805.58	924.46	798.49	923.60	806.46	923.72
775	3	4	798.78	927.33	805.38	928.21	797.72	927.60	805.64	927.90	798.73	927.85	806.37	928.65
776	3	4	798.37	933.54	805.67	933.17	798.19	933.16	805.71	933.02	799.05	933.50	806.65	933.59
777	3	4	798.84	938.87	805.72	938.19	798.45	938.00	805.53	937.99	799.29	938.28	806.47	938.60
778	3	4	799.53	943.62	805.96	943.26	798.50	943.15	805.72	942.48	799.72	944.25	806.11	943.04
